PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,TOTAL_Enrollment,% First Language Not English,% English Language Learner,% Students With Disabilities,% High Needs,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Total # of Classes,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil,School Accountability Percentile (1-99),Progress and Performance Index (PPI) - All Students,Progress and Performance Index (PPI) - High Needs Students,Insufficient data_School,Level 1_School,Level 2_School,Level 3_School,Level 4_School,Level 5_School,Insufficient data_District,Level 1_District,Level 2_District,Level 3_District,Level 4_District,Level 5_District
0,55,48,66,61,74,57,0,0,0,0,0,0,0,0,361,0.6,0.3,16.1,21.6,7.5,0.6,0.3,3.0,92.5,0.0,0.0,3.6,50.7,49.3,72.0,19.8,356.0,23284966.0,70582.0,330.0,50790711.31,4205.3,12077.79,54910489.76,4320.6,12709.0,79.0,80.0,56.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,167,170,151,169,4,661,12.1,6.2,19.1,37.5,19.8,3.3,1.2,10.3,78.7,1.8,0.2,4.5,52.2,47.8,741.0,12.0,660.0,6741089.0,88815.0,76.0,18527333.52,675.3,27435.71,19950935.52,722.5,27613.75,44.0,62.0,68.0,0,0,1,0,0,0,0,0,1,0,0,0
0,14,15,16,15,15,18,14,14,15,3,7,15,12,0,173,4.6,4.0,26.0,48.0,29.5,4.6,1.7,4.6,78.0,0.0,0.0,11.0,43.4,56.6,68.0,17.5,184.0,56251775.13680045,74036.64104013567,707.8530243075184,151809656.3227093,9376.335633484165,14573.855820135748,173119799.51861992,10466.07262443439,15038.254949095022,73.0,65.0,56.0,0,0,0,1,0,0,0,0,0,1,0,0
0,62,63,59,61,61,60,0,0,0,0,0,0,0,0,366,17.8,15.8,18.3,79.5,73.8,41.8,1.9,48.9,1.9,0.0,0.0,5.5,51.1,48.9,144.0,19.8,357.0,56251775.13680045,74036.64104013567,707.8530243075184,151809656.3227093,9376.335633484165,14573.855820135748,173119799.51861992,10466.07262443439,15038.254949095022,33.0,88.0,86.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,285,278,289,335,1,1188,1.9,0.2,13.7,18.1,5.8,0.3,3.1,2.4,92.7,0.3,0.0,1.2,49.8,50.2,615.0,15.8,1268.0,11951229.0,94253.0,127.0,27530037.48,1946.6,14142.63,30708750.4,1991.2,15422.23,94.0,99.0,76.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,316,333,0,0,0,0,0,649,0.5,0.5,18.0,23.6,6.3,0.5,3.7,1.8,91.2,0.2,0.2,2.5,47.1,52.9,316.0,20.4,658.0,11951229.0,94253.0,127.0,27530037.48,1946.6,14142.63,30708750.4,1991.2,15422.23,91.0,100.0,83.0,0,1,0,0,0,0,0,1,0,0,0,0
30,73,116,95,0,0,0,0,0,0,0,0,0,0,0,314,5.7,5.7,20.1,48.4,34.1,4.1,2.2,7.3,70.4,8.0,0.3,7.6,51.6,48.4,234.0,19.1,450.0,10022651.0,73750.0,136.0,27664320.7,1677.8,16488.45,30457805.0,1812.5,16804.31,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,113,105,95,102,0,415,2.9,0.5,17.3,36.6,23.6,3.6,1.7,3.4,80.5,5.1,0.0,5.8,54.5,45.5,307.0,11.4,429.0,10022651.0,73750.0,136.0,27664320.7,1677.8,16488.45,30457805.0,1812.5,16804.31,37.0,72.0,70.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,129,148,0,0,0,0,0,277,4.3,1.4,18.4,38.3,24.9,4.0,2.2,3.6,81.2,5.8,0.4,2.9,50.2,49.8,169.0,15.3,277.0,10022651.0,73750.0,136.0,27664320.7,1677.8,16488.45,30457805.0,1812.5,16804.31,43.0,63.0,48.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,121,134,102,137,0,0,0,0,0,0,0,494,7.7,4.9,17.2,42.9,30.0,3.2,2.4,2.2,79.4,7.1,0.0,5.7,49.4,50.6,336.0,17.6,512.0,10022651.0,73750.0,136.0,27664320.7,1677.8,16488.45,30457805.0,1812.5,16804.31,40.0,62.0,65.0,0,0,1,0,0,0,0,0,1,0,0,0
21,46,55,52,61,0,0,0,0,0,0,0,0,0,0,235,2.1,0.9,12.3,30.6,22.1,0.9,1.7,3.0,91.1,0.0,0.0,3.4,51.9,48.1,121.0,15.5,254.0,2964841.0,73206.0,41.0,7465475.59,501.5,14886.29,8237393.01,520.8,15816.81,51.69046073977936,95.0,68.75151108126259,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,67,73,72,0,0,0,0,0,0,0,212,1.9,0.5,12.3,21.2,13.2,1.9,1.9,3.3,89.2,0.0,0.0,3.8,55.7,44.3,99.0,20.0,233.0,2964841.0,73206.0,41.0,7465475.59,501.5,14886.29,8237393.01,520.8,15816.81,94.0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,118,112,91,114,0,0,0,0,0,0,435,8.7,4.4,19.3,33.1,17.5,2.5,1.8,12.0,80.7,0.2,0.0,2.8,52.2,47.8,182.0,18.5,443.0,7351939.0,68774.0,107.0,20344084.0,1418.3,14343.99,22071030.0,1507.4,14641.79,69.0,65.0,61.0,0,0,1,0,0,0,0,0,1,0,0,0
50,122,109,103,118,0,0,0,0,0,0,0,0,0,0,502,8.6,5.6,11.8,29.7,16.7,1.6,1.2,12.7,78.3,0.0,0.0,6.2,52.2,47.8,169.0,19.9,528.0,7351939.0,68774.0,107.0,20344084.0,1418.3,14343.99,22071030.0,1507.4,14641.79,51.69046073977936,69.0,91.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,111,94,105,101,91,0,502,8.4,3.0,17.7,31.7,17.1,4.8,3.8,11.2,76.9,0.2,0.0,3.2,49.2,50.8,287.0,16.4,499.0,7351939.0,68774.0,107.0,20344084.0,1418.3,14343.99,22071030.0,1507.4,14641.79,40.0,54.0,52.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,178,191,0,0,0,0,0,0,0,0,369,2.4,0.5,11.9,15.4,2.7,0.8,3.5,4.6,86.4,0.5,0.0,4.1,52.0,48.0,190.0,18.2,396.0,15634934.0,78845.0,198.0,34543000.47,2590.7,13333.46,36401068.16,2628.5,13848.61,85.0,89.0,85.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,207,196,220,218,1,842,1.2,0.5,10.5,13.5,3.8,1.1,5.5,2.1,88.8,0.0,0.2,2.3,50.2,49.8,446.0,16.6,864.0,15634934.0,78845.0,198.0,34543000.47,2590.7,13333.46,36401068.16,2628.5,13848.61,96.0,100.0,94.0,0,1,0,0,0,0,0,0,1,0,0,0
60,176,183,0,0,0,0,0,0,0,0,0,0,0,0,419,5.7,2.1,9.1,14.8,5.3,1.9,3.6,4.1,87.4,0.2,0.0,2.9,52.0,48.0,85.0,20.7,405.0,15634934.0,78845.0,198.0,34543000.47,2590.7,13333.46,36401068.16,2628.5,13848.61,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,174,174,0,0,0,0,0,0,0,0,0,0,348,4.0,3.2,11.2,17.5,4.9,0.9,2.6,8.0,85.3,0.9,0.0,2.3,54.9,45.1,105.0,20.0,349.0,15634934.0,78845.0,198.0,34543000.47,2590.7,13333.46,36401068.16,2628.5,13848.61,51.69046073977936,100.0,68.75151108126259,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,215,207,204,0,0,0,0,0,626,1.6,0.5,10.2,13.9,4.3,0.6,4.3,1.9,89.8,0.2,0.0,3.2,50.0,50.0,546.0,17.9,628.0,15634934.0,78845.0,198.0,34543000.47,2590.7,13333.46,36401068.16,2628.5,13848.61,96.0,97.0,73.0,0,0,1,0,0,0,0,0,1,0,0,0
29,78,83,72,79,67,89,0,0,0,0,0,0,0,0,497,9.3,3.6,13.9,23.7,11.1,8.7,4.4,4.0,76.9,0.0,0.0,6.0,52.5,47.5,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,48.0,60.0,73.0,0,0,1,0,0,0,0,0,1,0,0,0
11,83,64,62,70,57,79,0,0,0,0,0,0,0,0,426,28.2,17.6,16.0,57.0,39.9,20.4,5.4,12.9,56.6,0.0,0.0,4.7,52.3,47.7,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,14.0,41.0,33.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,22,13.6,0.0,100.0,100.0,31.8,22.7,4.5,22.7,45.5,0.0,0.0,4.5,72.7,27.3,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
22,74,90,93,90,93,82,0,0,0,0,0,0,0,0,544,31.8,16.0,14.9,56.8,39.2,13.8,13.8,11.0,53.5,1.1,0.0,6.8,48.5,51.5,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,32.0,46.0,57.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,153,161,162,0,0,0,0,0,476,27.5,12.0,19.5,59.2,37.4,15.3,12.6,14.3,54.6,0.4,0.0,2.7,52.7,47.3,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,29.0,59.0,61.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,181,167,158,0,0,0,0,0,506,6.1,0.0,19.4,33.4,19.6,8.9,5.1,6.9,74.3,0.0,0.2,4.5,52.4,47.6,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,51.0,75.0,59.0,0,0,1,0,0,0,0,0,1,0,0,0
48,0,0,0,0,0,0,0,0,0,283,269,309,261,4,1174,19.5,7.6,15.6,40.2,24.8,17.1,10.2,8.9,60.3,0.2,0.0,3.3,48.0,52.0,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,60.0,83.0,94.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,51,94,61,50,1,257,7.0,0.0,36.2,58.8,36.2,14.8,1.6,8.9,72.4,0.0,0.0,2.3,65.0,35.0,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,33.0,65.0,68.75151108126259,0,0,1,0,0,0,0,0,1,0,0,0
12,84,82,111,119,88,89,0,0,0,0,0,0,0,0,585,27.7,18.5,13.3,52.0,30.8,8.5,13.0,10.3,62.6,0.5,0.0,5.1,50.9,49.1,240.53263850795392,18.320570488206254,523.5156335710368,28616170.0,72648.0,394.0,68977068.36,4435.9,15549.73,78038610.96,4875.6,16005.95,22.0,53.0,58.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,156,174,171,0,0,0,0,0,0,0,0,0,501,0.8,0.8,13.2,21.4,9.4,1.4,2.4,3.6,88.8,0.0,0.0,3.8,46.9,53.1,211.0,21.0,508.0,12697237.0,85216.0,149.0,29585243.31,2394.9,12353.44,33272107.28,2500.2,13307.78,82.0,74.0,63.0,0,0,1,0,0,0,0,0,1,0,0,0
36,144,163,0,0,0,0,0,0,0,0,0,0,0,0,343,2.6,2.6,12.0,19.8,8.7,1.2,2.9,2.6,91.5,0.0,0.0,1.7,50.7,49.3,82.0,19.0,357.0,12697237.0,85216.0,149.0,29585243.31,2394.9,12353.44,33272107.28,2500.2,13307.78,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,194,178,200,190,0,762,0.3,0.0,11.7,15.9,6.3,1.3,1.8,3.0,91.6,0.4,0.1,1.7,50.9,49.1,370.0,16.6,770.0,12697237.0,85216.0,149.0,29585243.31,2394.9,12353.44,33272107.28,2500.2,13307.78,81.0,81.0,68.75151108126259,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,165,176,195,174,0,0,0,0,0,710,1.0,0.8,15.4,23.0,9.3,1.8,3.9,3.2,89.0,0.4,0.0,1.5,49.7,50.3,334.0,19.6,741.0,12697237.0,85216.0,149.0,29585243.31,2394.9,12353.44,33272107.28,2500.2,13307.78,92.0,76.0,65.0,0,0,1,0,0,0,0,0,1,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8.3,0.0,12.4,17.6,7.6,2.1,3.8,1.4,84.1,0.0,0.0,8.6,52.8,47.2,21.0,14.6,306.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,46,42,41,41,44,37,0,0,0,0,0,0,0,0,251,3.6,0.8,14.7,19.9,6.8,2.4,4.8,5.6,81.7,0.0,0.0,5.6,51.4,48.6,97.0,21.1,252.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,94.0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
0,47,45,46,41,47,39,0,0,0,0,0,0,0,0,265,2.3,0.4,11.3,15.5,3.4,3.4,1.9,2.3,89.1,0.0,0.0,3.4,44.9,55.1,97.0,21.4,254.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,68.0,95.0,86.0,0,1,0,0,0,0,0,0,1,0,0,0
0,77,89,69,66,62,67,0,0,0,0,0,0,0,0,430,27.2,18.6,15.3,45.3,24.4,8.1,9.1,10.0,67.0,0.0,0.0,5.8,49.8,50.2,153.0,22.0,412.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,77.0,70.0,79.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,255,255,234,242,2,988,8.6,1.2,14.9,23.8,11.8,7.8,4.0,4.6,80.5,0.0,0.0,3.1,47.0,53.0,388.0,18.1,960.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,72.0,91.0,80.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,245,261,266,0,0,0,0,0,772,10.8,2.5,16.6,26.4,9.6,6.1,4.4,2.3,82.9,0.0,0.0,4.3,50.4,49.6,545.0,19.9,817.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,75.0,74.0,62.0,0,0,1,0,0,0,0,0,1,0,0,0
0,79,86,70,66,65,63,0,0,0,0,0,0,0,0,429,12.4,7.5,12.4,28.9,14.5,6.1,5.1,6.1,77.9,0.0,0.0,4.9,51.7,48.3,152.0,21.6,411.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,87.0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
0,63,66,63,62,58,61,0,0,0,0,0,0,0,0,373,3.8,0.8,11.5,17.7,6.7,5.6,2.7,2.1,85.8,0.0,0.0,3.8,52.0,48.0,137.0,21.5,359.0,15819655.0,60939.0,260.0,42683657.77,3691.8,11561.75,48322100.53,4007.6,12057.62,82.0,86.0,57.0,0,1,0,0,0,0,0,0,1,0,0,0
24,65,87,73,85,94,0,0,0,0,0,0,0,0,0,428,3.3,1.9,11.0,18.9,8.2,0.0,0.2,4.7,93.5,0.0,0.0,1.6,51.6,48.4,105.0,19.9,441.0,12321220.0,75823.0,163.0,30003448.55,2326.6,12895.83,33688325.17,2451.4,13742.48,85.0,95.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
29,71,62,79,106,90,0,0,0,0,0,0,0,0,0,437,4.1,2.7,14.0,23.1,9.6,0.5,5.5,3.9,87.0,0.0,0.0,3.2,55.1,44.9,103.0,20.3,437.0,12321220.0,75823.0,163.0,30003448.55,2326.6,12895.83,33688325.17,2451.4,13742.48,90.0,96.0,96.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,186,196,201,197,0,0,0,0,0,780,2.2,0.5,15.9,22.1,8.3,0.6,2.3,4.7,89.4,0.0,0.0,2.9,48.7,51.3,375.0,20.4,801.0,12321220.0,75823.0,163.0,30003448.55,2326.6,12895.83,33688325.17,2451.4,13742.48,77.0,59.0,63.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,151,161,149,122,10,593,2.9,0.2,12.5,20.1,10.3,1.0,2.0,2.9,91.9,0.0,0.0,2.2,46.0,54.0,368.0,13.6,614.0,12321220.0,75823.0,163.0,30003448.55,2326.6,12895.83,33688325.17,2451.4,13742.48,83.0,89.0,80.0,0,1,0,0,0,0,0,0,1,0,0,0
24,110,105,112,117,127,107,123,147,143,0,0,0,0,0,1115,26.5,15.0,15.3,45.0,26.3,1.0,6.0,33.6,55.2,0.0,0.1,4.0,49.5,50.5,326.0,21.2,1115.0,36734044.0,77384.0,475.0,83077047.95,6952.0,11950.09,91906074.95,7175.5,12808.32,63.0,75.0,74.0,0,0,1,0,0,0,0,0,0,1,0,0
43,128,136,153,146,152,147,142,151,151,0,0,0,0,0,1349,29.0,9.3,16.8,53.2,40.4,0.7,3.9,46.0,43.6,0.1,0.1,5.6,52.1,47.9,399.0,20.9,1349.0,36734044.0,77384.0,475.0,83077047.95,6952.0,11950.09,91906074.95,7175.5,12808.32,41.0,63.0,61.0,0,0,1,0,0,0,0,0,0,1,0,0
46,134,126,125,136,129,136,141,128,141,0,0,0,0,0,1242,17.6,5.7,19.6,39.8,24.5,0.5,2.7,25.9,66.3,0.0,0.0,4.5,52.7,47.3,334.0,22.9,1292.0,36734044.0,77384.0,475.0,83077047.95,6952.0,11950.09,91906074.95,7175.5,12808.32,64.0,68.0,70.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,481,499,477,411,23,1891,24.6,4.5,10.8,38.1,30.2,0.2,4.0,33.7,56.6,0.2,0.1,5.1,52.0,48.0,1055.0,16.7,1946.0,36734044.0,77384.0,475.0,83077047.95,6952.0,11950.09,91906074.95,7175.5,12808.32,26.0,82.0,71.0,0,0,0,1,0,0,0,0,0,1,0,0
24,123,146,124,144,150,145,154,154,135,0,0,0,0,0,1299,28.1,9.1,17.3,52.3,36.7,0.1,3.1,47.8,43.2,0.0,0.0,5.9,54.0,46.0,384.0,20.8,1341.0,36734044.0,77384.0,475.0,83077047.95,6952.0,11950.09,91906074.95,7175.5,12808.32,50.0,69.0,63.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,103,100,121,130,124,0,0,0,0,0,0,0,0,578,2.6,1.6,16.8,45.0,35.8,1.7,1.0,4.2,85.5,0.5,0.2,6.9,53.6,46.4,326.0,19.1,597.0,15247174.0,67080.0,227.0,40391349.69,3102.8,13017.71,43495874.25,3218.3,13515.17,27.0,62.0,63.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,245,257,272,0,0,0,0,0,774,0.6,0.1,19.1,38.9,27.4,1.8,1.3,4.1,89.1,0.9,0.0,2.7,49.0,51.0,441.0,23.6,780.0,15247174.0,67080.0,227.0,40391349.69,3102.8,13017.71,43495874.25,3218.3,13515.17,32.0,60.0,54.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,101,110,125,125,125,0,0,0,0,0,0,0,0,586,1.2,1.0,17.1,37.0,26.3,2.9,0.7,2.0,90.1,0.9,0.0,3.4,51.0,49.0,311.0,19.9,584.0,15247174.0,67080.0,227.0,40391349.69,3102.8,13017.71,43495874.25,3218.3,13515.17,50.0,87.0,80.0,0,1,0,0,0,0,0,0,0,1,0,0
44,86,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.1,2.3,26.2,48.5,33.1,2.3,0.8,1.5,93.8,0.0,0.0,1.5,49.2,50.8,77.0,17.2,268.0,15247174.0,67080.0,227.0,40391349.69,3102.8,13017.71,43495874.25,3218.3,13515.17,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,185,165,174,170,0,694,1.0,0.3,17.6,31.8,21.0,2.2,0.7,3.2,90.3,0.6,0.0,3.0,51.6,48.4,485.0,14.6,772.0,15247174.0,67080.0,227.0,40391349.69,3102.8,13017.71,43495874.25,3218.3,13515.17,38.0,75.0,71.0,0,0,1,0,0,0,0,0,0,1,0,0
0,78,65,78,0,0,0,0,0,0,0,0,0,0,0,221,3.2,1.8,11.8,21.3,9.5,0.5,4.5,2.7,88.2,0.5,0.0,3.6,48.0,52.0,112.0,11.4,247.0,4415993.0,69763.0,63.0,11192145.0,752.6,14871.31,11403313.0,756.6,15071.79,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
75,0,0,0,103,84,107,109,0,0,0,0,0,0,0,478,5.2,0.8,21.5,27.4,7.1,0.8,4.8,4.6,85.6,0.0,0.0,4.2,53.8,46.2,197.0,16.7,472.0,4415993.0,69763.0,63.0,11192145.0,752.6,14871.31,11403313.0,756.6,15071.79,85.0,89.0,87.0,0,1,0,0,0,0,0,1,0,0,0,0
0,157,170,172,0,0,0,0,0,0,0,0,0,0,0,499,32.7,28.1,11.8,57.1,37.5,3.6,1.4,28.7,61.9,0.6,0.2,3.6,50.9,49.1,237.0,14.9,508.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,161,156,149,0,0,0,0,0,0,0,0,0,0,0,466,32.8,29.0,9.2,54.5,38.2,2.1,2.8,28.5,59.7,1.5,0.2,5.2,55.2,44.8,162.0,20.4,484.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,277,281,297,269,11,1135,22.0,6.9,13.2,37.6,26.4,3.0,2.5,22.0,69.6,1.4,0.1,1.4,49.8,50.2,538.0,16.2,1101.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,17.0,46.0,52.0,0,0,0,1,0,0,0,0,1,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,19.9,15.4,23.5,43.4,27.9,0.0,2.2,17.6,78.7,0.0,0.0,1.5,64.0,36.0,21.0,14.0,159.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,356,299,313,0,0,0,0,0,968,24.9,4.5,16.7,42.4,28.1,2.8,2.4,24.6,65.8,1.1,0.0,3.3,52.4,47.6,545.0,18.9,969.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,69.0,53.0,53.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,319,331,333,0,0,0,0,0,0,0,0,983,31.1,14.5,14.9,52.5,35.6,2.5,2.1,27.4,61.2,3.0,0.0,3.8,52.7,47.3,231.0,19.2,654.0,22969673.0,71246.0,322.0,52753781.53,4125.0,12788.8,58587949.53,4392.0,13339.7,37.0,65.0,69.0,0,0,1,0,0,0,0,0,1,0,0,0
53,107,121,143,139,0,0,0,0,0,0,0,0,0,0,563,7.5,4.8,15.6,40.9,27.5,2.0,2.8,6.6,82.2,0.0,0.0,6.4,54.5,45.5,174.0,23.1,618.0,10002675.0,75778.0,132.0,23873807.0,1694.2,14091.49,26210412.0,1748.6,14989.37,51.69046073977936,52.0,48.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,140,139,120,106,114,104,4,727,4.4,0.8,17.3,35.4,22.7,2.5,1.9,7.4,84.9,0.3,0.1,2.9,49.2,50.8,392.0,15.2,716.0,10002675.0,75778.0,132.0,23873807.0,1694.2,14091.49,26210412.0,1748.6,14989.37,46.0,73.0,68.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,154,146,137,0,0,0,0,0,0,0,437,8.0,2.1,19.7,38.7,23.3,1.6,3.0,8.2,81.9,0.0,0.0,5.3,49.4,50.6,177.0,21.5,416.0,10002675.0,75778.0,132.0,23873807.0,1694.2,14091.49,26210412.0,1748.6,14989.37,60.0,63.0,51.0,0,0,1,0,0,0,0,0,1,0,0,0
73,85,77,105,74,90,0,0,0,0,0,0,0,0,0,504,1.2,1.0,11.9,20.0,9.3,0.6,0.6,5.0,88.7,0.4,0.0,4.8,49.0,51.0,186.0,18.8,535.0,7367820.0,76193.0,97.0,17611668.0,1369.4,12860.86,19250038.2,1427.0,13489.87,73.0,76.0,60.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,100,93,109,88,0,390,0.5,0.5,11.0,18.7,9.7,2.6,1.8,3.6,89.5,1.0,0.3,1.3,49.5,50.5,180.0,14.5,377.0,7367820.0,76193.0,97.0,17611668.0,1369.4,12860.86,19250038.2,1427.0,13489.87,77.0,86.0,68.75151108126259,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,105,107,105,112,0,0,0,0,0,429,1.4,0.5,13.3,23.3,12.1,1.9,3.3,6.5,85.1,0.0,0.2,3.0,57.1,42.9,226.0,19.4,460.0,7367820.0,76193.0,97.0,17611668.0,1369.4,12860.86,19250038.2,1427.0,13489.87,61.0,60.0,56.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,327,289,299,0,0,0,0,0,915,5.6,0.7,16.0,22.7,8.5,16.0,4.8,4.7,70.7,0.3,0.3,3.2,50.5,49.5,508.0,18.7,908.0,22897470.0,80117.0,286.0,52815276.11,3991.6,13231.61,57404224.8,4066.5,14116.37,68.0,68.0,46.0,0,0,1,0,0,0,0,0,1,0,0,0
83,118,99,120,99,94,92,0,0,0,0,0,0,0,0,705,7.2,2.1,17.2,23.0,5.2,3.3,7.4,3.0,83.3,0.0,0.1,3.0,54.3,45.7,113.0,22.2,700.0,22897470.0,80117.0,286.0,52815276.11,3991.6,13231.61,57404224.8,4066.5,14116.37,92.0,92.0,71.0,0,1,0,0,0,0,0,0,1,0,0,0
0,91,77,88,75,100,74,0,0,0,0,0,0,0,0,505,8.1,3.8,15.4,23.8,7.1,7.9,8.3,3.8,75.8,0.2,0.0,4.0,52.1,47.9,87.0,22.3,499.0,22897470.0,80117.0,286.0,52815276.11,3991.6,13231.61,57404224.8,4066.5,14116.37,80.0,67.0,51.0,0,0,1,0,0,0,0,0,1,0,0,0
